Hour,Point,Energy,Timestamp,Date,Day of Week,Out_of_Office,Presurvey,Weekly_Survey,Before_Game_Baseline,In_Game_Baseline
11,1.7257609367370603,320.22642943454264,2021-04-24 11:00:00,2021-04-24,Saturday,0,2.53,4.48,7.012564089743587,222.11954173322795
12,1.6622684001922607,251.29410874247077,2021-04-24 12:00:00,2021-04-24,Saturday,0,2.53,4.48,10.323203846153847,149.3391123572965
13,9.99666976928711,234.71386669618582,2021-04-24 13:00:00,2021-04-24,Saturday,0,2.53,4.48,8.487565384615385,235.71517825823113
14,0.0,519.8574114953209,2021-04-24 14:00:00,2021-04-24,Saturday,0,2.53,4.48,10.878719089743589,357.8008840669234
15,10.0,358.800856265684,2021-04-24 15:00:00,2021-04-24,Saturday,0,2.53,4.48,10.176409115384617,311.7238521359263
16,0.0,370.4825000162024,2021-04-24 16:00:00,2021-04-24,Saturday,0,2.53,4.48,11.0275641025641,236.4356258105497
17,0.00010585784912109376,205.20145163890143,2021-04-24 17:00:00,2021-04-24,Saturday,0,2.53,4.48,11.056923076923082,108.31302253128194
8,2.6491799354553223,57.64968583521536,2021-04-25 08:00:00,2021-04-25,Sunday,0,2.53,4.48,6.526794897435898,83.58384176149998
9,0.0,124.84076480972936,2021-04-25 09:00:00,2021-04-25,Sunday,0,2.53,4.48,6.171538461538463,154.9613786285294
10,10.0,98.6932150031767,2021-04-25 10:00:00,2021-04-25,Sunday,0,2.53,4.48,6.655641012820514,121.43128736935192
11,0.5665621757507324,240.94800540107076,2021-04-25 11:00:00,2021-04-25,Sunday,0,2.53,4.48,6.773974371794874,266.72060302152374
12,10.0,69.1456141549886,2021-04-25 12:00:00,2021-04-25,Sunday,0,2.53,4.48,7.644743602564103,202.78034451767346
13,0.00029277801513671875,302.04237918452594,2021-04-25 13:00:00,2021-04-25,Sunday,0,2.53,4.48,7.025129461538459,278.9872142077828
14,0.0,362.9808111909746,2021-04-25 14:00:00,2021-04-25,Sunday,0,2.53,4.48,7.214229512820514,429.6174096324141
15,9.99880599975586,254.18400774196783,2021-04-25 15:00:00,2021-04-25,Sunday,0,2.53,4.48,7.133589743589742,316.34291977082813
16,0.0,269.66516177467787,2021-04-25 16:00:00,2021-04-25,Sunday,0,2.53,4.48,5.554230756410253,318.29022238844556
17,9.117452621459961,61.68470854193946,2021-04-25 17:00:00,2021-04-25,Sunday,0,2.53,4.48,7.786860256410253,148.80025899189346
8,8.312898635864258,72.91430921513617,2021-04-26 08:00:00,2021-04-26,Monday,0,2.53,4.43,5.949807653846153,71.51579362866744
9,0.0,158.62803389356924,2021-04-26 09:00:00,2021-04-26,Monday,0,2.53,4.43,11.048076935897436,135.76295736043429
10,10.0,116.81913774405838,2021-04-26 10:00:00,2021-04-26,Monday,0,2.53,4.43,20.65320498717949,106.23837148792809
11,2.323629379272461,263.9502063139389,2021-04-26 11:00:00,2021-04-26,Monday,0,2.53,4.43,27.24794871794872,237.91493006815156
12,0.00022745132446289062,263.878871763459,2021-04-26 12:00:00,2021-04-26,Monday,0,2.53,4.43,28.968846038461535,225.53761334000964
13,9.999919891357422,206.7217838873537,2021-04-26 13:00:00,2021-04-26,Monday,0,2.53,4.43,26.78608985897436,234.74638876993802
14,0.0,443.1687102706542,2021-04-26 14:00:00,2021-04-26,Monday,0,2.53,4.43,26.64153858974359,375.7185811803188
15,10.0,324.6127008822109,2021-04-26 15:00:00,2021-04-26,Monday,0,2.53,4.43,27.686538461538458,317.8217559233977
16,0.0,336.0279663653067,2021-04-26 16:00:00,2021-04-26,Monday,0,2.53,4.43,29.074935897435896,278.9120957677992
17,1.5756292343139648,172.85721693804734,2021-04-26 17:00:00,2021-04-26,Monday,0,2.53,4.43,30.389999999999997,138.28901005181842
8,1.3743610382080078,80.96955947889404,2021-04-27 08:00:00,2021-04-27,Tuesday,0,2.53,4.43,9.958076923076925,65.50817161215176
9,0.0,124.66451735074185,2021-04-27 09:00:00,2021-04-27,Tuesday,0,2.53,4.43,14.314487166666666,132.50667487045135
10,10.0,102.92868395940573,2021-04-27 10:00:00,2021-04-27,Tuesday,0,2.53,4.43,32.51307691025641,107.49705680022407
11,1.0792222023010254,233.0972768269214,2021-04-27 11:00:00,2021-04-27,Tuesday,0,2.53,4.43,30.210126666666664,213.8848671740969
12,9.99999713897705,84.49376026978281,2021-04-27 12:00:00,2021-04-27,Tuesday,0,2.53,4.43,33.25846307692308,126.42919618009574
13,9.997051239013672,180.480980235613,2021-04-27 13:00:00,2021-04-27,Tuesday,0,2.53,4.43,28.521539615384626,314.75052292133586
14,0.0,409.35187748339087,2021-04-27 14:00:00,2021-04-27,Tuesday,0,2.53,4.43,28.508714230769233,366.6645412245844
15,10.0,282.56156509503427,2021-04-27 15:00:00,2021-04-27,Tuesday,0,2.53,4.43,34.019104999999996,299.36799482448527
16,0.0,283.4669529232174,2021-04-27 16:00:00,2021-04-27,Tuesday,0,2.53,4.43,32.231666794871806,274.45544924432966
17,0.0,152.27531389092124,2021-04-27 17:00:00,2021-04-27,Tuesday,0,2.53,4.43,32.26346153846155,82.93525651506987
8,0.4925880432128906,74.37380010932965,2021-04-28 08:00:00,2021-04-28,Wednesday,0,2.53,4.43,10.682692269358972,84.4651402122207
9,0.0,121.52967186332981,2021-04-28 09:00:00,2021-04-28,Wednesday,0,2.53,4.43,13.7728205,137.31564323406664
10,10.0,92.97124762293998,2021-04-28 10:00:00,2021-04-28,Wednesday,0,2.53,4.43,23.574230782051284,116.30556607940241
11,6.978108406066895,171.75300150920614,2021-04-28 11:00:00,2021-04-28,Wednesday,0,2.53,4.43,28.296410397435903,276.49806234439217
12,2.7179718017578125e-05,225.07458851338228,2021-04-28 12:00:00,2021-04-28,Wednesday,0,2.53,4.43,27.889871641025646,227.1995353053062
13,0.0,301.08960425237547,2021-04-28 13:00:00,2021-04-28,Wednesday,0,2.53,4.43,30.102948858974358,214.2435576366387
14,8.630752563476562e-05,419.30450157711323,2021-04-28 14:00:00,2021-04-28,Wednesday,0,2.53,4.43,28.945896025641034,422.1959969279491
15,10.0,286.49410580051506,2021-04-28 15:00:00,2021-04-28,Wednesday,0,2.53,4.43,30.784873076923077,333.5927197554871
16,0.0,275.1898628029063,2021-04-28 16:00:00,2021-04-28,Wednesday,0,2.53,4.43,28.578076923076917,289.5050895073094
17,0.0,154.1436492264159,2021-04-28 17:00:00,2021-04-28,Wednesday,0,2.53,4.43,33.72666666666667,174.62593299034373
8,0.05826663970947265,106.41154046450987,2021-04-29 08:00:00,2021-04-29,Thursday,0,2.53,4.43,8.531474358974357,67.7006006372542
9,0.0,171.75114895750585,2021-04-29 09:00:00,2021-04-29,Thursday,0,2.53,4.43,11.331923076923076,109.34211959517465
10,10.0,128.98477212661845,2021-04-29 10:00:00,2021-04-29,Thursday,0,2.53,4.43,26.189486910256417,86.34617308232252
11,2.585294485092163,295.0326814841775,2021-04-29 11:00:00,2021-04-29,Thursday,0,2.53,4.43,29.64820411525641,202.74245924366915
12,10.0,106.73313298297704,2021-04-29 12:00:00,2021-04-29,Thursday,0,2.53,4.43,29.592628205128197,108.17922367164783
13,9.999994277954102,257.60950682067215,2021-04-29 13:00:00,2021-04-29,Thursday,0,2.53,4.43,30.13596256410257,287.56711826115367
14,0.0,501.96464865359746,2021-04-29 14:00:00,2021-04-29,Thursday,0,2.53,4.43,30.004745256410256,354.48844468324495
15,8.58306884765625e-06,508.6043732060605,2021-04-29 15:00:00,2021-04-29,Thursday,0,2.53,4.43,34.311729487307694,265.1466880339608
16,0.0,357.92603333220103,2021-04-29 16:00:00,2021-04-29,Thursday,0,2.53,4.43,31.939422948717947,245.47131949185584
17,2.3668348789215092,182.06279221718168,2021-04-29 17:00:00,2021-04-29,Thursday,0,2.53,4.43,30.698589743589746,102.7430795322578
8,0.13989925384521484,47.728382154787504,2021-04-30 08:00:00,2021-04-30,Friday,0,2.53,4.43,7.930641000000001,43.974134283287206
9,0.0,98.43161186285867,2021-04-30 09:00:00,2021-04-30,Friday,0,2.53,4.43,10.78589743602564,90.39719808870488
10,10.0,87.8748114668507,2021-04-30 10:00:00,2021-04-30,Friday,0,2.53,4.43,18.938846153846153,67.75796534233963
11,0.33626508712768555,228.64719817707325,2021-04-30 11:00:00,2021-04-30,Friday,0,2.53,4.43,22.847948717948714,169.0911764455594
12,10.0,56.852182818530025,2021-04-30 12:00:00,2021-04-30,Friday,0,2.53,4.43,26.524358974358975,51.05529053651361
13,9.998945236206056,162.6104889201447,2021-04-30 13:00:00,2021-04-30,Friday,0,2.53,4.43,24.315000012820516,123.54911261458965
14,0.0,336.8316834259747,2021-04-30 14:00:00,2021-04-30,Friday,0,2.53,4.43,25.474807807692304,259.8161771071506
15,0.0,350.03104097314554,2021-04-30 15:00:00,2021-04-30,Friday,0,2.53,4.43,26.893204987179484,223.1523625917532
16,0.0,243.11213151041025,2021-04-30 16:00:00,2021-04-30,Friday,0,2.53,4.43,26.57064103846153,196.8461528995464
17,7.94908332824707,60.96721347985644,2021-04-30 17:00:00,2021-04-30,Friday,0,2.53,4.43,26.405970256410257,82.57994068539594
8,0.3832898139953613,74.11506270905349,2021-05-01 08:00:00,2021-05-01,Saturday,0,2.53,4.43,6.5605127821794875,75.00225673916206
9,0.0,137.68582820437095,2021-05-01 09:00:00,2021-05-01,Saturday,0,2.53,4.43,6.4612820769230765,129.914754176805
10,10.0,108.0149050373131,2021-05-01 10:00:00,2021-05-01,Saturday,0,2.53,4.43,6.5220512948717975,94.86118037043177
11,0.4132733345031738,278.10207285557783,2021-05-01 11:00:00,2021-05-01,Saturday,0,2.53,4.43,7.012564089743587,243.62803188143516
12,0.0,236.93117286687857,2021-05-01 12:00:00,2021-05-01,Saturday,0,2.53,4.43,10.323203846153847,198.64115164267045
13,9.999998092651367,203.5079079231797,2021-05-01 13:00:00,2021-05-01,Saturday,0,2.53,4.43,8.487565384615385,208.97922264599308
14,0.0,451.8993591323233,2021-05-01 14:00:00,2021-05-01,Saturday,0,2.53,4.43,10.878719089743589,390.167707295295
15,9.999605178833008,286.88756625169566,2021-05-01 15:00:00,2021-05-01,Saturday,0,2.53,4.43,10.176409115384617,294.3376119095076
16,0.0,305.80337358831673,2021-05-01 16:00:00,2021-05-01,Saturday,0,2.53,4.43,11.0275641025641,262.9664898715379
17,0.5709877014160156,161.4456478402253,2021-05-01 17:00:00,2021-05-01,Saturday,0,2.53,4.43,11.056923076923082,118.33646057650431
8,2.904106616973877,59.43911055668609,2021-05-02 08:00:00,2021-05-02,Sunday,0,2.53,4.43,6.526794897435898,63.51329888335541
9,0.0,126.13207127176962,2021-05-02 09:00:00,2021-05-02,Sunday,0,2.53,4.43,6.171538461538463,131.9635878183865
10,10.0,92.1099208678051,2021-05-02 10:00:00,2021-05-02,Sunday,0,2.53,4.43,6.655641012820514,100.19217654258468
11,0.7439556121826172,239.96557482189323,2021-05-02 11:00:00,2021-05-02,Sunday,0,2.53,4.43,6.773974371794874,252.20885577053423
12,0.0,212.63253193693157,2021-05-02 12:00:00,2021-05-02,Sunday,0,2.53,4.43,7.644743602564103,167.94544482809792
13,1.1920928955078125e-05,317.44397499621977,2021-05-02 13:00:00,2021-05-02,Sunday,0,2.53,4.43,7.025129461538459,264.61733448272736
14,0.0,389.7205335834015,2021-05-02 14:00:00,2021-05-02,Sunday,0,2.53,4.43,7.214229512820514,370.8334951474065
15,10.0,259.08417758154565,2021-05-02 15:00:00,2021-05-02,Sunday,0,2.53,4.43,7.133589743589742,252.72870127106592
16,0.0,279.1717748873013,2021-05-02 16:00:00,2021-05-02,Sunday,0,2.53,4.43,5.554230756410253,278.2134928022319
17,9.996179580688477,65.10379857585366,2021-05-02 17:00:00,2021-05-02,Sunday,0,2.53,4.43,7.786860256410253,92.55012778200314
8,9.479421615600586,85.97876781054956,2021-05-03 08:00:00,2021-05-03,Monday,0,2.53,1.31,5.949807653846153,71.3139477010208
9,0.0,164.54700189627667,2021-05-03 09:00:00,2021-05-03,Monday,0,2.53,1.31,11.048076935897436,143.41753048104542
10,10.0,129.32809983622627,2021-05-03 10:00:00,2021-05-03,Monday,0,2.53,1.31,20.65320498717949,109.17271862295877
11,0.005793094635009766,290.96747416715095,2021-05-03 11:00:00,2021-05-03,Monday,0,2.53,1.31,27.24794871794872,238.61372306325566
12,0.5823802947998047,245.92959361771506,2021-05-03 12:00:00,2021-05-03,Monday,0,2.53,1.31,28.968846038461535,240.26748473236125
13,9.999008178710938,216.1778050809675,2021-05-03 13:00:00,2021-05-03,Monday,0,2.53,1.31,26.78608985897436,238.1704704467874
14,0.0,439.01817125450174,2021-05-03 14:00:00,2021-05-03,Monday,0,2.53,1.31,26.64153858974359,403.81770491239286
15,9.879898071289062,307.66484813273894,2021-05-03 15:00:00,2021-05-03,Monday,0,2.53,1.31,27.686538461538458,337.47661944804344
16,0.0,299.6659513856156,2021-05-03 16:00:00,2021-05-03,Monday,0,2.53,1.31,29.074935897435896,302.2563093913123
17,0.0,176.46187864810724,2021-05-03 17:00:00,2021-05-03,Monday,0,2.53,1.31,30.389999999999997,140.88975794062844
8,1.5466043949127195,118.49783367133558,2021-05-04 08:00:00,2021-05-04,Tuesday,0,2.53,1.31,9.958076923076925,64.07474698510721
9,0.0,173.346871274453,2021-05-04 09:00:00,2021-05-04,Tuesday,0,2.53,1.31,14.314487166666666,112.26401170156673
10,10.0,146.91253206709678,2021-05-04 10:00:00,2021-05-04,Tuesday,0,2.53,1.31,32.51307691025641,91.09861889647011
11,0.5642948150634766,315.27815468430816,2021-05-04 11:00:00,2021-05-04,Tuesday,0,2.53,1.31,30.210126666666664,180.18885847092716
12,0.022014141082763672,282.469991400491,2021-05-04 12:00:00,2021-05-04,Tuesday,0,2.53,1.31,33.25846307692308,115.90854735256346
13,9.556635856628418,254.94645272775102,2021-05-04 13:00:00,2021-05-04,Tuesday,0,2.53,1.31,28.521539615384626,232.58086441871342
14,0.0,532.8208057167395,2021-05-04 14:00:00,2021-05-04,Tuesday,0,2.53,1.31,28.508714230769233,350.0863257187659
15,0.0020394325256347656,496.00579792325516,2021-05-04 15:00:00,2021-05-04,Tuesday,0,2.53,1.31,34.019104999999996,272.5751434519552
16,0.0,349.65419358688484,2021-05-04 16:00:00,2021-05-04,Tuesday,0,2.53,1.31,32.231666794871806,249.92212842887034
17,0.0,207.41530286457942,2021-05-04 17:00:00,2021-05-04,Tuesday,0,2.53,1.31,32.26346153846155,103.2855391416599
8,2.661566257476806,66.82934379148853,2021-05-05 08:00:00,2021-05-05,Wednesday,0,2.53,1.31,10.682692269358972,79.0974563595242
9,0.0,137.0046705925144,2021-05-05 09:00:00,2021-05-05,Wednesday,0,2.53,1.31,13.7728205,130.27220580732487
10,10.0,109.52752841666876,2021-05-05 10:00:00,2021-05-05,Wednesday,0,2.53,1.31,23.574230782051284,104.6777179206178
11,0.01995563507080078,264.08067876710476,2021-05-05 11:00:00,2021-05-05,Wednesday,0,2.53,1.31,28.296410397435903,235.59633571088276
12,10.0,98.20716215408137,2021-05-05 12:00:00,2021-05-05,Wednesday,0,2.53,1.31,27.889871641025646,221.55948700162423
13,9.999700546264648,183.32469226320072,2021-05-05 13:00:00,2021-05-05,Wednesday,0,2.53,1.31,30.102948858974358,248.41199924625843
14,0.0,381.5216284595728,2021-05-05 14:00:00,2021-05-05,Wednesday,0,2.53,1.31,28.945896025641034,425.5783078008091
15,0.012371063232421877,360.85992100263275,2021-05-05 15:00:00,2021-05-05,Wednesday,0,2.53,1.31,30.784873076923077,328.8921265108054
16,0.0,275.5058323507086,2021-05-05 16:00:00,2021-05-05,Wednesday,0,2.53,1.31,28.578076923076917,275.6666010527906
17,10.0,75.073174664295,2021-05-05 17:00:00,2021-05-05,Wednesday,0,2.53,1.31,33.72666666666667,163.76668664702743
8,0.1423964500427246,100.95425589154198,2021-05-06 08:00:00,2021-05-06,Thursday,0,2.53,1.31,8.531474358974357,68.88644343965191
9,0.0,179.16143553794493,2021-05-06 09:00:00,2021-05-06,Thursday,0,2.53,1.31,11.331923076923076,113.5593040404879
10,10.0,138.930065801055,2021-05-06 10:00:00,2021-05-06,Thursday,0,2.53,1.31,26.189486910256417,85.7341259604725
11,0.644655704498291,318.684889912577,2021-05-06 11:00:00,2021-05-06,Thursday,0,2.53,1.31,29.64820411525641,213.56769954067963
12,9.999919891357422,96.84478644544376,2021-05-06 12:00:00,2021-05-06,Thursday,0,2.53,1.31,29.592628205128197,112.71853575307163
13,10.0,236.99655396948052,2021-05-06 13:00:00,2021-05-06,Thursday,0,2.53,1.31,30.13596256410257,250.25685061009463
14,0.0,461.6414025799362,2021-05-06 14:00:00,2021-05-06,Thursday,0,2.53,1.31,30.004745256410256,383.40451035454015
15,9.752313613891602,347.0128511133272,2021-05-06 15:00:00,2021-05-06,Thursday,0,2.53,1.31,34.311729487307694,328.90214259081694
16,0.0,356.4952693767197,2021-05-06 16:00:00,2021-05-06,Thursday,0,2.53,1.31,31.939422948717947,255.9116125753092
17,4.862470626831055,133.60649477837367,2021-05-06 17:00:00,2021-05-06,Thursday,0,2.53,1.31,30.698589743589746,132.5455218072311
8,0.2995290756225586,84.42798911732969,2021-05-07 08:00:00,2021-05-07,Friday,0,2.53,1.31,7.930641000000001,62.91816060437745
9,0.0,117.70174663705646,2021-05-07 09:00:00,2021-05-07,Friday,0,2.53,1.31,10.78589743602564,123.25787635560057
10,10.0,102.1805967955039,2021-05-07 10:00:00,2021-05-07,Friday,0,2.53,1.31,18.938846153846153,99.93835051418942
11,5.396794319152832,169.94311537968704,2021-05-07 11:00:00,2021-05-07,Friday,0,2.53,1.31,22.847948717948714,245.2077547327966
12,0.0,188.77766363294313,2021-05-07 12:00:00,2021-05-07,Friday,0,2.53,1.31,26.524358974358975,71.76928570907698
13,0.6099720001220703,282.11797376150355,2021-05-07 13:00:00,2021-05-07,Friday,0,2.53,1.31,24.315000012820516,176.60514360550326
14,1.049041748046875e-05,401.63580175049105,2021-05-07 14:00:00,2021-05-07,Friday,0,2.53,1.31,25.474807807692304,364.8464233997279
15,0.0,370.6894159777477,2021-05-07 15:00:00,2021-05-07,Friday,0,2.53,1.31,26.893204987179484,335.724026540034
16,0.0,255.5460368029015,2021-05-07 16:00:00,2021-05-07,Friday,0,2.53,1.31,26.57064103846153,274.1732135209283
17,0.0,151.63841602460658,2021-05-07 17:00:00,2021-05-07,Friday,0,2.53,1.31,26.405970256410257,101.42368845443724
8,0.0323185920715332,76.32079953292532,2021-05-08 08:00:00,2021-05-08,Saturday,0,2.53,1.31,6.5605127821794875,76.39413941378756
9,0.0,144.3987792182969,2021-05-08 09:00:00,2021-05-08,Saturday,0,2.53,1.31,6.4612820769230765,136.76955698651338
10,10.0,97.92627094205034,2021-05-08 10:00:00,2021-05-08,Saturday,0,2.53,1.31,6.5220512948717975,101.15762793177355
11,3.609289169311523,220.3761446588256,2021-05-08 11:00:00,2021-05-08,Saturday,0,2.53,1.31,7.012564089743587,257.2737296916354
12,10.0,104.4387766662523,2021-05-08 12:00:00,2021-05-08,Saturday,0,2.53,1.31,10.323203846153847,213.52860483435225
13,0.0,316.85124457113494,2021-05-08 13:00:00,2021-05-08,Saturday,0,2.53,1.31,8.487565384615385,222.98688022415945
14,0.0,436.619415400513,2021-05-08 14:00:00,2021-05-08,Saturday,0,2.53,1.31,10.878719089743589,418.0822157246051
15,1.1510279178619385,379.00811258111435,2021-05-08 15:00:00,2021-05-08,Saturday,0,2.53,1.31,10.176409115384617,272.0049684752374
16,0.0,286.63914033345714,2021-05-08 16:00:00,2021-05-08,Saturday,0,2.53,1.31,11.0275641025641,285.17774680908104
17,1.1920928955078125e-05,161.6429854739235,2021-05-08 17:00:00,2021-05-08,Saturday,0,2.53,1.31,11.056923076923082,133.6343152407458
8,0.4215912818908691,107.10713411242348,2021-05-09 08:00:00,2021-05-09,Sunday,0,2.53,1.31,6.526794897435898,54.75502417138885
9,0.0,203.1466947189374,2021-05-09 09:00:00,2021-05-09,Sunday,0,2.53,1.31,6.171538461538463,117.18106594082074
10,10.0,164.7155358923769,2021-05-09 10:00:00,2021-05-09,Sunday,0,2.53,1.31,6.655641012820514,86.96137713239426
11,3.279076099395752,323.55061634706567,2021-05-09 11:00:00,2021-05-09,Sunday,0,2.53,1.31,6.773974371794874,226.84692171716378
12,10.0,133.3853704730374,2021-05-09 12:00:00,2021-05-09,Sunday,0,2.53,1.31,7.644743602564103,152.5565423581811
13,10.0,258.59188088522063,2021-05-09 13:00:00,2021-05-09,Sunday,0,2.53,1.31,7.025129461538459,239.76647531132554
14,0.004382610321044922,533.45415919358,2021-05-09 14:00:00,2021-05-09,Sunday,0,2.53,1.31,7.214229512820514,352.2733399952346
15,10.0,364.98383018712644,2021-05-09 15:00:00,2021-05-09,Sunday,0,2.53,1.31,7.133589743589742,232.4956578578665
16,0.0,389.5626743038257,2021-05-09 16:00:00,2021-05-09,Sunday,0,2.53,1.31,5.554230756410253,253.59412960219376
17,0.0,232.024394052418,2021-05-09 17:00:00,2021-05-09,Sunday,0,2.53,1.31,7.786860256410253,82.55758003250823
8,6.340151786804199,68.24161102185082,2021-05-10 08:00:00,2021-05-10,Monday,0,2.53,2.69,5.949807653846153,77.67725323333646
9,0.0,122.79188596203986,2021-05-10 09:00:00,2021-05-10,Monday,0,2.53,2.69,11.048076935897436,151.6579799464188
10,10.0,87.94603684723023,2021-05-10 10:00:00,2021-05-10,Monday,0,2.53,2.69,20.65320498717949,112.94740769752148
11,2.0657782554626465,221.4865660690171,2021-05-10 11:00:00,2021-05-10,Monday,0,2.53,2.69,27.24794871794872,238.63212955363088
12,9.99982738494873,87.99532915005287,2021-05-10 12:00:00,2021-05-10,Monday,0,2.53,2.69,28.968846038461535,239.79072963196722
13,2.646935224533081,266.86609920402907,2021-05-10 13:00:00,2021-05-10,Monday,0,2.53,2.69,26.78608985897436,244.62084561753963
14,6.628036499023438e-05,372.07960121543164,2021-05-10 14:00:00,2021-05-10,Monday,0,2.53,2.69,26.64153858974359,415.4139485017519
15,2.86102294921875e-06,356.2611844386121,2021-05-10 15:00:00,2021-05-10,Monday,0,2.53,2.69,27.686538461538458,342.48074839786176
