hour,iteration,timestamp,reward,actions,price_signal
16,1022,2012-10-22,-2.581663339235775,-2.904189,1.257110993823
17,1022,2012-10-22,-2.581663339235775,-0.6094279,1.45908144
18,1022,2012-10-22,-2.581663339235775,1.3158462,1.436414914677
19,1022,2012-10-22,-2.581663339235775,-0.5614093,1.429951684677
20,1022,2012-10-22,-2.581663339235775,-0.67419875,1.3732837574999999
21,1022,2012-10-22,-2.581663339235775,-0.5747327,1.1478464054739
22,1022,2012-10-22,-2.581663339235775,0.795861,0.9364573432500001
23,1022,2012-10-22,-2.581663339235775,-6.1854744,0.38206165799999997
0,1023,2012-10-23,-3.1539511075958306,3.528605,0.30153157102760997
1,1023,2012-10-23,-3.1539511075958306,0.33939314,0.28079231947239003
2,1023,2012-10-23,-3.1539511075958306,1.2596815,0.27852277747239
3,1023,2012-10-23,-3.1539511075958306,2.5086648,0.27806721247238997
4,1023,2012-10-23,-3.1539511075958306,-3.836505,0.28124719425
5,1023,2012-10-23,-3.1539511075958306,2.5775537,0.26641372177760997
6,1023,2012-10-23,-3.1539511075958306,8.2913885,0.26459629349999997
7,1023,2012-10-23,-3.1539511075958306,1.0440288,0.26323512052761
8,1023,2012-10-23,-3.1539511075958306,0.6118431,1.001785146
9,1023,2012-10-23,-3.1539511075958306,0.26211238,0.4773649300322999
10,1023,2012-10-23,-3.1539511075958306,-4.045788,0.39492127949999994
11,1023,2012-10-23,-3.1539511075958306,1.3190842,1.195577232177
12,1023,2012-10-23,-3.1539511075958306,-2.8107011,-0.019207518000000093
13,1023,2012-10-23,-3.1539511075958306,3.1503596,0.44522610732299994
14,1023,2012-10-23,-3.1539511075958306,-0.33159375,1.0495440871769999
15,1023,2012-10-23,-3.1539511075958306,-0.17611927,0.8295578311770001
16,1023,2012-10-23,-3.1539511075958306,0.10120788,1.257110993823
17,1023,2012-10-23,-3.1539511075958306,-1.0018492,1.45908144
18,1023,2012-10-23,-3.1539511075958306,0.45507294,1.436414914677
19,1023,2012-10-23,-3.1539511075958306,0.5335218,1.429951684677
20,1023,2012-10-23,-3.1539511075958306,0.88992804,1.3732837574999999
21,1023,2012-10-23,-3.1539511075958306,-2.8251374,1.1478464054739
22,1023,2012-10-23,-3.1539511075958306,2.011437,0.9364573432500001
23,1023,2012-10-23,-3.1539511075958306,-5.781423,0.38206165799999997
0,1024,2012-10-24,-3.306298280392874,4.470598,0.30153157102760997
1,1024,2012-10-24,-3.306298280392874,1.4124453,0.28079231947239003
2,1024,2012-10-24,-3.306298280392874,1.0056012,0.27852277747239
3,1024,2012-10-24,-3.306298280392874,0.67896485,0.27806721247238997
4,1024,2012-10-24,-3.306298280392874,-4.729948,0.28124719425
5,1024,2012-10-24,-3.306298280392874,2.034258,0.26641372177760997
6,1024,2012-10-24,-3.306298280392874,7.738118,0.26459629349999997
7,1024,2012-10-24,-3.306298280392874,-0.4177556,0.26323512052761
8,1024,2012-10-24,-3.306298280392874,1.2309723,1.001785146
9,1024,2012-10-24,-3.306298280392874,-0.1766209,0.4773649300322999
10,1024,2012-10-24,-3.306298280392874,-4.6578445,0.39492127949999994
11,1024,2012-10-24,-3.306298280392874,-0.53011274,1.195577232177
12,1024,2012-10-24,-3.306298280392874,-2.8026295,-0.019207518000000093
13,1024,2012-10-24,-3.306298280392874,1.488467,0.44522610732299994
14,1024,2012-10-24,-3.306298280392874,0.46429276,1.0495440871769999
15,1024,2012-10-24,-3.306298280392874,-0.5814656,0.8295578311770001
16,1024,2012-10-24,-3.306298280392874,0.6578816,1.257110993823
17,1024,2012-10-24,-3.306298280392874,0.37154546,1.45908144
18,1024,2012-10-24,-3.306298280392874,-0.4479683,1.436414914677
19,1024,2012-10-24,-3.306298280392874,0.42245623,1.429951684677
20,1024,2012-10-24,-3.306298280392874,-0.94551605,1.3732837574999999
21,1024,2012-10-24,-3.306298280392874,-3.574274,1.1478464054739
22,1024,2012-10-24,-3.306298280392874,0.7042777,0.9364573432500001
23,1024,2012-10-24,-3.306298280392874,-6.34212,0.38206165799999997
0,1025,2012-10-25,-1.892267900094579,4.026388,0.30153157102760997
1,1025,2012-10-25,-1.892267900094579,2.2802675,0.28079231947239003
2,1025,2012-10-25,-1.892267900094579,1.6597444,0.27852277747239
3,1025,2012-10-25,-1.892267900094579,-0.35802436,0.27806721247238997
4,1025,2012-10-25,-1.892267900094579,-5.4658566,0.28124719425
5,1025,2012-10-25,-1.892267900094579,3.5666447,0.26641372177760997
6,1025,2012-10-25,-1.892267900094579,8.77288,0.26459629349999997
7,1025,2012-10-25,-1.892267900094579,2.4007506,0.26323512052761
8,1025,2012-10-25,-1.892267900094579,-0.29427677,1.001785146
9,1025,2012-10-25,-1.892267900094579,-1.6752884,0.4773649300322999
10,1025,2012-10-25,-1.892267900094579,-2.3249583,0.39492127949999994
11,1025,2012-10-25,-1.892267900094579,-0.95460385,1.195577232177
12,1025,2012-10-25,-1.892267900094579,-4.5507374,-0.019207518000000093
13,1025,2012-10-25,-1.892267900094579,2.727593,0.44522610732299994
