"ray/tune/custom_metrics/real_step_max","threshold_type: 1 - _step","threshold_type: 1 - _step__MIN","threshold_type: 1 - _step__MAX","threshold_type: 1 - ray/tune/custom_metrics/energy_cost_mean","threshold_type: 1 - ray/tune/custom_metrics/energy_cost_mean__MIN","threshold_type: 1 - ray/tune/custom_metrics/energy_cost_mean__MAX","threshold_type: hard - _step","threshold_type: hard - _step__MIN","threshold_type: hard - _step__MAX","threshold_type: hard - ray/tune/custom_metrics/energy_cost_mean","threshold_type: hard - ray/tune/custom_metrics/energy_cost_mean__MIN","threshold_type: hard - ray/tune/custom_metrics/energy_cost_mean__MAX"
"2659","","","","","","","47","47","47","93.96758270263672","93.96758270263672","93.96758270263672"
"2671","","","","","","","48","48","48","94.89063262939453","94.89063262939453","94.89063262939453"
"2692","","","","","","","48","48","48","89.15643310546875","89.15643310546875","89.15643310546875"
"2705","","","","","","","48","48","48","95.36760711669922","95.36760711669922","95.36760711669922"
"2713","","","","","","","47","47","47","97.23175048828125","97.23175048828125","97.23175048828125"
"2721","","","","","","","48","48","48","94.24003601074219","94.24003601074219","94.24003601074219"
"2731","","","","","","","49","49","49","93.36863708496094","93.36863708496094","93.36863708496094"
"2757","","","","","","","49","49","49","91.45094299316406","91.45094299316406","91.45094299316406"
"2769","","","","","","","49","49","49","94.61625671386719","94.61625671386719","94.61625671386719"
"2770","","","","","","","48","48","48","91.10659790039062","91.10659790039062","91.10659790039062"
"2774","","","","","","","49","49","49","96.38334655761719","96.38334655761719","96.38334655761719"
"2790","","","","","","","50","50","50","92.06118774414062","92.06118774414062","92.06118774414062"
"2815","","","","","","","50","50","50","94.41051483154297","94.41051483154297","94.41051483154297"
"2828","","","","","","","49","49","49","101.90013122558594","101.90013122558594","101.90013122558594"
"2834","","","","","","","50","50","50","96.70455932617188","96.70455932617188","96.70455932617188"
"2836","","","","","","","50","50","50","88.8466796875","88.8466796875","88.8466796875"
"2849","","","","","","","51","51","51","94.80750274658203","94.80750274658203","94.80750274658203"
"2879","","","","","","","51","51","51","91.9068832397461","91.9068832397461","91.9068832397461"
"2887","","","","","","","50","50","50","98.12400817871094","98.12400817871094","98.12400817871094"
"2898","","","","","","","51","51","51","88.06084442138672","88.06084442138672","88.06084442138672"
"2899","","","","","","","51","51","51","88.43167114257812","88.43167114257812","88.43167114257812"
"2913","","","","","","","52","52","52","91.54887390136719","91.54887390136719","91.54887390136719"
"2939","","","","","","","52","52","52","90.24961853027344","90.24961853027344","90.24961853027344"
"2950","","","","","","","51","51","51","96.03052520751953","96.03052520751953","96.03052520751953"
"2957","","","","","","","52","52","52","92.78988647460938","92.78988647460938","92.78988647460938"
"2964","","","","","","","52","52","52","97.58602142333984","97.58602142333984","97.58602142333984"
"2977","","","","","","","53","53","53","89.06085205078125","89.06085205078125","89.06085205078125"
"3002","","","","","","","53","53","53","92.09874725341797","92.09874725341797","92.09874725341797"
"3017","","","","","","","52","52","52","94.78785705566406","94.78785705566406","94.78785705566406"
"3020","","","","","","","53","53","53","89.3525619506836","89.3525619506836","89.3525619506836"
"3032","","","","","","","53","53","53","89.55501556396484","89.55501556396484","89.55501556396484"
"3046","","","","","","","54","54","54","93.05089569091797","93.05089569091797","93.05089569091797"
"3071","","","","","","","54","54","54","89.80966186523438","89.80966186523438","89.80966186523438"
"3087","","","","","","","53","53","53","92.87869262695312","92.87869262695312","92.87869262695312"
"3088","","","","","","","54","54","54","94.97866821289062","94.97866821289062","94.97866821289062"
"3093","","","","","","","54","54","54","87.81643676757812","87.81643676757812","87.81643676757812"
"3107","","","","","","","55","55","55","94.6100845336914","94.6100845336914","94.6100845336914"
"3127","","","","","","","55","55","55","89.17984771728516","89.17984771728516","89.17984771728516"
"3150","","","","","","","54","54","54","92.63410186767578","92.63410186767578","92.63410186767578"
"3155","","","","","","","55","55","55","87.62084197998047","87.62084197998047","87.62084197998047"
"3160","","","","","","","55","55","55","89.862060546875","89.862060546875","89.862060546875"
"3170","","","","","","","56","56","56","93.13760375976562","93.13760375976562","93.13760375976562"
"3190","","","","","","","56","56","56","93.1308822631836","93.1308822631836","93.1308822631836"
"3217","","","","","","","55","55","55","92.0301284790039","92.0301284790039","92.0301284790039"
"3220","","","","","","","56","56","56","86.72225189208984","86.72225189208984","86.72225189208984"
"3222","","","","","","","56","56","56","93.10563659667969","93.10563659667969","93.10563659667969"
"3234","","","","","","","57","57","57","91.26286315917969","91.26286315917969","91.26286315917969"
"3254","","","","","","","57","57","57","87.02224731445312","87.02224731445312","87.02224731445312"
"3270","","","","","","","56","56","56","91.46910095214844","91.46910095214844","91.46910095214844"
"3291","","","","","","","57","57","57","88.17241668701172","87.15045166015625","89.19438171386719"
"3301","","","","","","","58","58","58","86.8520278930664","86.8520278930664","86.8520278930664"
"3316","","","","","","","58","58","58","91.53123474121094","91.53123474121094","91.53123474121094"
"3343","","","","","","","57","57","57","86.94020080566406","86.94020080566406","86.94020080566406"
"3353","","","","","","","58","58","58","88.69281768798828","88.69281768798828","88.69281768798828"
"3356","","","","","","","58","58","58","91.28258514404297","91.28258514404297","91.28258514404297"
"3361","","","","","","","59","59","59","95.29395294189453","95.29395294189453","95.29395294189453"
"3378","","","","","","","59","59","59","90.52617645263672","90.52617645263672","90.52617645263672"
"3420","","","","","","","58","58","58","87.87809753417969","87.87809753417969","87.87809753417969"
"3423","","","","","","","60","60","60","88.25443267822266","88.25443267822266","88.25443267822266"
"3424","","","","","","","59","59","59","91.19970703125","91.19970703125","91.19970703125"
"3425","","","","","","","59","59","59","86.77198028564453","86.77198028564453","86.77198028564453"
"3437","","","","","","","60","60","60","93.73948669433594","93.73948669433594","93.73948669433594"
"3483","","","","","","","60","60","60","87.93295288085938","87.93295288085938","87.93295288085938"
"3490","","","","","","","59","59","59","89.60253143310547","89.60253143310547","89.60253143310547"
"3491","","","","","","","61","61","61","90.48478698730469","90.48478698730469","90.48478698730469"
"3494","","","","","","","60","60","60","90.02948760986328","90.02948760986328","90.02948760986328"
"3506","","","","","","","61","61","61","85.64471435546875","85.64471435546875","85.64471435546875"
"3544","","","","","","","61","61","61","90.80009460449219","90.80009460449219","90.80009460449219"
"3550","","","","","","","60","60","60","91.9261703491211","91.9261703491211","91.9261703491211"
"3557","","","","","","","61","61","61","86.809814453125","86.809814453125","86.809814453125"
"3559","","","","","","","62","62","62","88.76131439208984","88.76131439208984","88.76131439208984"
"3574","","","","","","","62","62","62","89.68792724609375","89.68792724609375","89.68792724609375"
"3617","","","","","","","62","62","62","87.6750717163086","87.6750717163086","87.6750717163086"
"3619","","","","","","","62","62","62","89.07405090332031","89.07405090332031","89.07405090332031"
"3620","","","","","","","61","61","61","83.22200775146484","83.22200775146484","83.22200775146484"
"3623","","","","","","","63","63","63","89.68192291259766","89.68192291259766","89.68192291259766"
"3639","","","","","","","63","63","63","86.6168212890625","86.6168212890625","86.6168212890625"
"3683","","","","","","","63","63","63","85.69839477539062","85.69839477539062","85.69839477539062"
"3687","","","","","","","63","63","63","88.39100646972656","88.39100646972656","88.39100646972656"
"3689","","","","","","","62","62","62","88.69197845458984","88.69197845458984","88.69197845458984"
"3691","","","","","","","64","64","64","94.82537841796875","94.82537841796875","94.82537841796875"
"3710","","","","","","","64","64","64","88.75947570800781","88.75947570800781","88.75947570800781"
"3750","","","","","","","63","63","63","88.26654815673828","88.26654815673828","88.26654815673828"
"3751","","","","","","","64","64","64","88.38716125488281","88.38716125488281","88.38716125488281"
"3754","","","","","","","64","64","64","88.98194122314453","88.98194122314453","88.98194122314453"
"3766","","","","","","","65","65","65","85.55693054199219","85.55693054199219","85.55693054199219"
"3771","","","","","","","65","65","65","91.90228271484375","91.90228271484375","91.90228271484375"
"3812","","","","","","","64","64","64","89.81669616699219","89.81669616699219","89.81669616699219"
"3813","","","","","","","65","65","65","92.6051025390625","92.6051025390625","92.6051025390625"
"3826","","","","","","","66","66","66","93.9124526977539","93.9124526977539","93.9124526977539"
"3833","","","","","","","65","65","65","83.54145812988281","83.54145812988281","83.54145812988281"
"3841","","","","","","","66","66","66","88.3058853149414","88.3058853149414","88.3058853149414"
"3879","","","","","","","66","66","66","90.80464935302734","90.80464935302734","90.80464935302734"
"3880","","","","","","","65","65","65","86.03394317626953","86.03394317626953","86.03394317626953"
"3881","","","","","","","67","67","67","90.40025329589844","90.40025329589844","90.40025329589844"
"3897","","","","","","","66","66","66","89.80899810791016","89.80899810791016","89.80899810791016"
"3910","","","","","","","67","67","67","87.0201644897461","87.0201644897461","87.0201644897461"
"3947","","","","","","","66","66","66","84.30536651611328","84.30536651611328","84.30536651611328"
"3949","","","","","","","68","68","68","82.3122329711914","82.3122329711914","82.3122329711914"
"3953","","","","","","","67","67","67","85.39008331298828","85.39008331298828","85.39008331298828"
"3963","","","","","","","67","67","67","88.25933074951172","88.25933074951172","88.25933074951172"
"3980","","","","","","","68","68","68","85.01041412353516","85.01041412353516","85.01041412353516"
"4014","","","","","","","67","67","67","85.42791748046875","85.42791748046875","85.42791748046875"
"4017","","","","","","","69","69","69","83.48500061035156","83.48500061035156","83.48500061035156"
"4024","","","","","","","68","68","68","90.06581115722656","90.06581115722656","90.06581115722656"
"4025","","","","","","","68","68","68","81.89161682128906","81.89161682128906","81.89161682128906"
"4047","","","","","","","69","69","69","83.20563507080078","83.20563507080078","83.20563507080078"
"4083","","","","","","","68","68","68","85.9342269897461","85.9342269897461","85.9342269897461"
"4090","","","","","","","70","70","70","87.16029357910156","87.16029357910156","87.16029357910156"
